index,time,src_ip,dst_ip,tcp_seq,tcp_ack,tcp_len,direction,cumul_sum
1,1576412656.409511,192.168.1.6,192.168.1.4,2365754907,4220652626,343,0,-343
2,1576412656.410056,192.168.1.4,192.168.1.6,4220652626,2365755250,99,1,-244
3,1576412656.410323,192.168.1.6,192.168.1.4,2365755250,4220652725,382,0,-626
4,1576412656.421424,192.168.1.4,192.168.1.6,4220652725,2365755632,2266,1,1640
5,1576412656.422611,192.168.1.6,192.168.1.4,2365755632,4220654991,74,0,1566
6,1576412656.422740,192.168.1.6,192.168.1.4,2365755706,4220654991,245,0,1321
7,1576412656.423059,192.168.1.4,192.168.1.6,4220654991,2365755951,79,1,1400
8,1576412656.423071,192.168.1.4,192.168.1.6,4220655070,2365755951,79,1,1479
9,1576412656.488615,192.168.1.4,192.168.1.6,4220655149,2365755951,91,1,1570
10,1576412656.491252,192.168.1.6,192.168.1.4,2365755951,4220655240,539,0,1031
11,1576412656.545658,192.168.1.4,192.168.1.6,4220655240,2365756490,1385,1,2416
12,1576412656.587304,192.168.1.4,192.168.1.6,4220656625,2365756490,1385,1,3801
13,1576412656.598205,192.168.1.4,192.168.1.6,4220658010,2365756490,342,1,4143
14,1576412656.609431,192.168.1.6,192.168.1.4,2365756490,4220658352,86,0,4057
15,1576412656.613483,192.168.1.6,192.168.1.4,2365756576,4220658352,108,0,3949
16,1576412656.614193,192.168.1.6,192.168.1.4,2365756684,4220658352,321,0,3628
17,1576412656.614307,192.168.1.6,192.168.1.4,2365757005,4220658352,54,0,3574
18,1576412656.636745,192.168.1.4,192.168.1.6,4220658352,2365757059,617,1,4191
19,1576412656.641172,192.168.1.6,192.168.1.4,2365757059,4220658969,53,0,4138
20,1576412656.648265,192.168.1.4,192.168.1.6,4220658969,2365757112,768,1,4906
21,1576412656.691430,192.168.1.4,192.168.1.6,4220659737,2365757112,482,1,5388
22,1576412656.693673,192.168.1.6,192.168.1.4,2365757112,4220660219,61,0,5327
23,1576412656.997270,192.168.1.6,192.168.1.4,3854520824,4219566280,343,0,4984
24,1576412656.997883,192.168.1.4,192.168.1.6,4219566280,3854521167,99,1,5083
25,1576412656.998173,192.168.1.6,192.168.1.4,3854521167,4219566379,382,0,4701
26,1576412656.999805,192.168.1.6,192.168.1.4,2267749610,3664754352,343,0,4358
27,1576412657.003227,192.168.1.4,192.168.1.6,3664754352,2267749953,99,1,4457
28,1576412657.003524,192.168.1.6,192.168.1.4,2267749953,3664754451,382,0,4075
29,1576412657.022906,192.168.1.4,192.168.1.6,4219566379,3854521549,2266,1,6341
30,1576412657.023371,192.168.1.4,192.168.1.6,3664754451,2267750335,2266,1,8607
31,1576412657.023832,192.168.1.6,192.168.1.4,3854521549,4219568645,74,0,8533
32,1576412657.023924,192.168.1.6,192.168.1.4,3854521623,4219568645,233,0,8300
33,1576412657.024300,192.168.1.4,192.168.1.6,4219568645,3854521856,79,1,8379
34,1576412657.024559,192.168.1.4,192.168.1.6,4219568724,3854521856,79,1,8458
35,1576412657.025468,192.168.1.6,192.168.1.4,2267750335,3664756717,74,0,8384
36,1576412657.025617,192.168.1.6,192.168.1.4,2267750409,3664756717,233,0,8151
37,1576412657.025949,192.168.1.4,192.168.1.6,3664756717,2267750642,79,1,8230
38,1576412657.026079,192.168.1.4,192.168.1.6,3664756796,2267750642,79,1,8309
39,1576412657.312931,192.168.1.4,192.168.1.6,4219568803,3854521856,91,1,8400
40,1576412657.314660,192.168.1.6,192.168.1.4,3854521856,4219568894,539,0,7861
41,1576412657.315905,192.168.1.4,192.168.1.6,3664756875,2267750642,91,1,7952
42,1576412657.317345,192.168.1.6,192.168.1.4,2267750642,3664756966,539,0,7413
43,1576412657.641081,192.168.1.4,192.168.1.6,4219568894,3854522395,2070,1,9483
44,1576412657.642254,192.168.1.4,192.168.1.6,3664756966,2267751181,1385,1,10868
45,1576412657.682621,192.168.1.4,192.168.1.6,4219570964,3854522395,1664,1,12532
46,1576412657.683301,192.168.1.4,192.168.1.6,3664758351,2267751181,2349,1,14881
47,1576412657.685541,192.168.1.6,192.168.1.4,3854522395,4219572628,86,0,14795
48,1576412657.686047,192.168.1.6,192.168.1.4,2267751181,3664760700,86,0,14709
49,1576412657.686496,192.168.1.6,192.168.1.4,3854522481,4219572628,650,0,14059
